day,time(IST),non_null_cells,null_cells,min,max,range,mean,mean_of_abs,stddev,variance,coeff_var,sum,sum_abs,first_quart,median,third_quart,perc_90
10,12.5,676,0,278.624847412109,624.85986328125,346.235015869141,549.349440580289,549.349440580289,85.4213852582803,7296.81305944355,15.5495535169833,371360.221832275,371360.221832275,570.147,580.374,586.446,592.992
10,13.0,676,0,278.1826171875,622.765808105469,344.583190917969,533.864460600904,533.864460600904,88.2573880776315,7789.36655028566,16.5317968493897,360892.375366211,360892.375366211,532.954,576.82,583.723,589.365
10,13.5,676,0,273.359802246094,606.139343261719,332.779541015625,493.075350518763,493.075350518763,90.3280580381019,8159.15806893471,18.3193213660079,333318.936950684,333318.936950684,417.005,554.32,565.18,571.714
10,14.0,676,0,263.766418457031,571.074035644531,307.3076171875,484.260413085215,484.260413085215,80.7653895317193,6523.04814621035,16.6780904136195,327360.039245605,327360.039245605,400.697,526.153,532.468,538.927
10,14.5,676,0,248.709503173828,527.644592285156,278.935089111328,453.749129571858,453.749129571858,68.0112959758525,4625.53638031501,14.9887441194709,306734.411590576,306734.411590576,469.356,479.033,484.498,490.454
10,15.0,676,0,228.951354980469,468.746185302734,239.794830322266,400.296860440948,400.296860440948,54.8328446838386,3006.64085612197,13.69804515165,270600.677658081,270600.677658081,410.563,418.718,423.72,429.782
10,15.5,676,0,204.822372436523,392.084350585938,187.261978149414,336.223744115886,336.223744115886,38.9207838574148,1514.8274160756,11.5758582011388,227287.251022339,227287.251022339,341.282,348.339,352.913,358.704
11,11.5,676,0,265.805023193359,599.038757324219,333.233734130859,522.0198071271,522.0198071271,64.0944336338495,4108.09642284394,12.2781612419247,352885.38961792,352885.38961792,529.542,537.284,543.487,551.153
11,12.0,676,0,275.227508544922,621.349914550781,346.122406005859,552.705794159477,552.705794159477,65.7647298256053,4324.99968903485,11.8986865201253,373629.116851807,373629.116851807,560.362,568.194,574.263,581.205
11,12.5,676,0,279.217468261719,627.126586914062,347.909118652344,559.367308486848,559.367308486848,81.0315575357226,6566.11331666512,14.4862876872304,378132.300537109,378132.300537109,574.389,582.92,588.979,595.317
11,13.0,676,0,278.775665283203,625.425720214844,346.650054931641,560.259510965742,560.259510965742,76.365191810314,5831.64252022605,13.6303249325799,378735.429412842,378735.429412842,573.658,581.298,587.357,593.464
11,13.5,676,0,273.978210449219,608.345092773438,334.366882324219,544.07102699957,544.07102699957,72.5392084311018,5261.93675981083,13.3326725429838,367792.014251709,367792.014251709,556.105,563.545,569.451,575.583
11,14.0,676,0,264.393493652344,573.232482910156,308.838989257812,510.590682035367,510.590682035367,68.4276352106418,4682.34126052066,13.4016615692767,345159.301055908,345159.301055908,522.471,529.687,535.238,541.281
11,14.5,676,0,249.328765869141,529.801147460938,280.472381591797,461.68470637756,461.68470637756,65.0186630664883,4227.42654695353,14.0829146316397,312098.86151123,312098.86151123,473.898,481.39,486.671,492.776
11,15.0,676,0,229.587371826172,470.788635253906,241.201263427734,404.567624944202,404.567624944202,53.6871503775531,2882.310115662,13.2702537393984,273487.71446228,273487.71446228,413.144,420.726,425.808,431.705
